"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"1811","0","0","0","262400","0","0","0","0","0","0","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","816","0","0","Scorch","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1822","0","0","0","262160","134218240","0","8","1048576","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","24","24","105","3","40","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","6","80","1","1","1","0","0","0","16","29","0","15","15","0","6","6","6","0","0","0","0","0","0","0","3","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","494","0","0","Rake","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Rake the target for ${$AP/100+$m1} bleed damage and an additional ${$m2*3+$AP*0.18} damage over $d.  Awards $s3 combo $lpoint:points;.","","","","","","","","","","","","","","","","16712190","Bleeding for $s2 damage every $t2 seconds.","","","","","","","","","","","","","","","","16712190","0","133","1000","0","7","4096","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1823","0","0","0","262160","134218240","0","0","1048576","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","34","34","105","3","40","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","6","80","1","1","1","0","0","0","25","44","0","15","15","0","6","6","6","0","0","0","0","0","0","0","3","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","494","0","0","Rake","","","","","","","","","","","","","","","","16712190","Rank 2","","","","","","","","","","","","","","","","16712190","Rake the target for ${$AP/100+$m1} bleed damage and an additional ${$m2*3+$AP*0.18} damage over $d.  Awards $s3 combo $lpoint:points;.","","","","","","","","","","","","","","","","16712190","Bleeding for $s2 damage every $t2 seconds.","","","","","","","","","","","","","","","","16712190","0","133","1000","0","7","4096","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1824","0","0","0","262160","134218240","0","0","1048576","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","44","44","105","3","40","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","6","80","1","1","1","0","0","0","45","68","0","15","15","0","6","6","6","0","0","0","0","0","0","0","3","0","0","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","494","0","0","Rake","","","","","","","","","","","","","","","","16712190","Rank 3","","","","","","","","","","","","","","","","16712190","Rake the target for ${$AP/100+$m1} bleed damage and an additional ${$m2*3+$AP*0.18} damage over $d.  Awards $s3 combo $lpoint:points;.","","","","","","","","","","","","","","","","16712190","Bleeding for $s2 damage every $t2 seconds.","","","","","","","","","","","","","","","","16712190","0","133","1000","0","7","4096","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1825","0","0","0","327696","131072","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","22","22","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","0","255","0","0","Lend Pet (NYI)","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Transfer control of your pet to another player.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","133","1500","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1831","0","0","0","262400","0","0","0","0","0","0","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","292","0","0","Blast Wave","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1833","0","0","12","2555920","134479872","1048576","0","0","0","8388608","0","536870912","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","26","26","35","3","60","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","173555","0","6","80","0","1","1","0","0","0","0","-1","1","0","0","0","0","6","6","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","266","0","244","0","0","Cheap Shot","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Stuns the target for $d.  Must be stealthed.  Awards $s2 combo $lpoint:points;.","","","","","","","","","","","","","","","","16712190","Stunned.","","","","","","","","","","","","","","","","16712190","0","133","1000","0","8","1024","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1834","0","0","0","327952","268435456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","1","1","25","0","0","0","0","0","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","24","0","0","0","0","0","1","0","0","0","0","0","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","561","0","0","Gathering Speed","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Increases movement speed","","","","","","","","","","","","","","","","16712190","Movement Speed increased by $s1%","","","","","","","","","","","","","","","","16712190","0","133","1500","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0"
"1842","0","0","0","196624","131104","0","0","0","0","0","0","536870912","0","16384","0","0","0","0","0","0","0","0","0","0","0","4","0","0","15","0","0","0","101","0","0","30","30","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","33","0","0","1","0","0","5","0","0","199","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","252","0","228","0","0","Disarm Trap","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Disarm a hostile trap.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","8","0","8192","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1843","0","0","0","384","0","4","0","32768","0","0","0","0","0","16384","0","0","0","0","0","0","0","0","0","0","0","5","0","0","31","0","0","0","101","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","33","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","215","0","333","0","0","Disarm","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Disarming the trap...","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","Disarming Fury Effect","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","If Disarm is active when this affect is applied, Attumen will choose a new set of powers.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1848","0","0","0","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","0","1","0","0","Divining Chant","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1850","44","0","0","262160","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","180000","0","0","0","0","101","0","0","26","26","8","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","49","0","0","0","0","0","1","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2276","0","959","0","0","Dash","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Increases movement speed by $s1% while in Cat Form for $d.  Does not break prowling.","","","","","","","","","","","","","","","","16712190","Increases movement speed by $s1% while in Cat Form.","","","","","","","","","","","","","","","","16712190","0","0","0","0","7","0","0","8","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1852","0","0","0","67108864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","25","0","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","0","0","Silenced","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","This is a GM tool for silencing players.  This spell just acts as a visual indicator so the player and GM know the player is currently silenced.","","","","","","","","","","","","","","","","16712190","You can only chat with GMs.","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1853","0","0","0","262400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","36","0","0","1","0","0","0","0","0","-1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","107","0","201","0","0","Growl","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Taunt the target, increasing the likelihood the creature will focus attacks on you.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1856","39","0","0","135594000","1056","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","180000","0","15367","0","139944","100","1","41","22","22","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","64","64","79","1","1","1","0","0","0","-1","-1","-1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11327","18461","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","252","30","0","Vanish","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Allows the rogue to vanish from sight, entering an improved stealth mode for $11327d.  Also breaks movement impairing effects.","","","","","","","","","","","","","","","","16712190","Improved stealth.","","","","","","","","","","","","","","","","16712190","0","0","0","0","8","2048","0","0","0","0","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1857","39","0","0","135594000","1056","2","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","1","0","180000","0","15367","0","139944","100","1","61","42","42","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","64","64","79","1","1","1","0","0","0","-1","-1","-1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11329","18461","0","0","0","0","0","0","0","0","0","0","0","0","0","255","0","252","30","0","Vanish","","","","","","","","","","","","","","","","16712190","Rank 2","","","","","","","","","","","","","","","","16712190","Allows the rogue to vanish from sight, entering an improved stealth mode for $11329d.  Also breaks movement impairing effects.  More effective than Vanish (Rank 1).","","","","","","","","","","","","","","","","16712190","Improved stealth.","","","","","","","","","","","","","","","","16712190","0","0","0","0","8","2048","0","0","0","0","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1860","0","0","0","262224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","40","40","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","16","0","0","0","0","0","1","0","0","0","0","0","0","0","0","144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1658","0","0","Safe Fall","","","","","","","","","","","","","","","","16712190","Passive","","","","","","","","","","","","","","","","16712190","Reduces damage from falling.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","8","0","32768","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","1","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15521","0","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7379","0","1","0","0","Summon Hive'Zara Hatchling","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0"
"1906","0","0","0","0","0","0","0","0","0","0","262144","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","31","0","0","0","0","0","34","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","96","58","6","0","0","1","0","0","0","0","0","-61","0","0","0","6","6","6","0","0","0","0","0","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7399","0","494","0","0","Debilitating Charge","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Charges an enemy, dealing damage and slowing their movement by $s3% for $d.","","","","","","","","","","","","","","","","16712190","Movement speed reduced by $s3%","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0"
"1908","0","0","0","0","1024","0","8388608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","99","0","0","0","0","0","25","0","0","0","0","0","0","0","0","20","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","329","0","0","Uber Heal Over Time","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Heal target to full every $d1 seconds","","","","","","","","","","","","","","","","16712190","Healed to full every $d1 seconds","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0"
"1936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","13","0","0","0","101","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","263","0","1","0","50","Teleport Anvilmar","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1940","24","0","0","0","136","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","101","0","0","0","8","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","2","0","0","5","0","0","0","0","0","27","0","0","0","0","0","16","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6399","0","1","0","0","Rocket Blast","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","Inflicts $s1 Fire damage in a 3 yard radius.","","","","","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"1943","0","0","15","327696","1049088","0","1024","8","0","8388608","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","20","20","553","3","25","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","173555","0","6","3","0","1","0","0","0","0","0","7","0","0","15","0","0","6","1","0","0","0","0","0","0","0","3","0","0","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","250","0","500","0","0","Rupture","","","","","","","","","","","","","","","","16712190","Rank 1","","","","","","","","","","","","","","","","16712190","Finishing move that causes damage over time, increased by your attack power.  Lasts longer per combo point:   1 point  : ${($m1+$b1*1+0.015*$AP)*4} damage over $<dur1> secs   2 points: ${($m1+$b1*2+0.024*$AP)*5} damage over $<dur2> secs   3 points: ${($m1+$b1*3+0.03*$AP)*6} damage over $<dur3> secs   4 points: ${($m1+$b1*4+0.03428571*$AP)*7} damage over $<dur4> secs   5 points: ${($m1+$b1*5+0.0375*$AP)*8} damage over $<dur5> secs","","","","","","","","","","","","","","","","16712190","Causes damage every $t1 seconds.","","","","","","","","","","","","","","","","16712190","0","133","1000","0","8","1048576","0","0","0","2","2","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","63","0"
